State Code,County Code,Name,Latitude,Longitude
32,021,Mineral,38.48418,-118.30491
32,023,Nye,37.56844,-116.53017
32,027,Pershing,40.47995,-118.33019
32,029,Storey,39.43978,-119.53238
32,031,Washoe,40.58149,-119.65465
32,033,White Pine,39.40276,-114.97769
32,510,Carson City,39.16787,-119.7232
33,001,Belknap,43.52286,-71.43472
33,003,Carroll,43.8842,-71.27733
33,005,Cheshire,42.94712,-72.29728
33,007,Coos,44.69555,-71.31378
33,009,Grafton,43.96756,-71.73347
33,011,Hillsborough,42.95212,-71.72016
33,013,Merrimack,43.31034,-71.68386
33,015,Rockingham,43.00574,-71.06787
33,017,Strafford,43.32671,-71.05779
33,019,Sullivan,43.3645,-72.2372
34,001,Atlantic,39.50927,-74.68195
34,003,Bergen,40.94757,-74.02765
34,005,Burlington,39.86246,-74.68117
34,007,Camden,39.80226,-74.98976
34,009,Cape May,39.05573,-74.95938
34,011,Cumberland,39.31195,-75.13437
34,013,Essex,40.79184,-74.25456
34,015,Gloucester,39.70166,-75.14617
34,017,Hudson,40.73273,-74.06836
34,019,Hunterdon,40.5636,-74.91261
34,021,Mercer,40.28052,-74.68114
34,023,Middlesex,40.43007,-74.40116
34,025,Monmouth,40.29985,-74.18021
34,027,Morris,40.86759,-74.56856
34,029,Ocean,39.83553,-74.25534
34,031,Passaic,41.01133,-74.30782
34,033,Salem,39.57116,-75.28877
34,035,Somerset,40.56617,-74.62499
34,037,Sussex,41.12839,-74.70117
34,039,Union,40.6655,-74.27346
34,041,Warren,40.84396,-74.96049
35,001,Bernalillo,35.04432,-106.67691
35,003,Catron,33.89095,-108.38177
35,005,Chaves,33.30366,-104.3351
35,006,Cibola,34.96305,-107.76947
35,007,Colfax,36.60683,-104.6909
35,009,Curry,34.62842,-103.3748
35,011,De Baca,34.38747,-104.42036
35,013,Doña Ana,32.41823,-106.83746
35,015,Eddy,32.4826,-104.28709
35,017,Grant,32.53644,-108.28527
35,019,Guadalupe,34.78203,-104.70979
35,021,Harding,35.80382,-103.87243
35,023,Hidalgo,32.05499,-108.78667
35,025,Lea,32.78522,-103.43957
35,027,Lincoln,33.73967,-105.47185
35,028,Los Alamos,35.86379,-106.32394
35,029,Luna,32.1944,-107.76403
35,031,McKinley,35.48088,-108.17682
35,033,Mora,36.00822,-104.94145
35,035,Otero,32.69545,-105.86453
35,037,Quay,35.17237,-103.55027
35,039,Rio Arriba,36.46538,-106.78223
35,041,Roosevelt,34.08753,-103.49491
35,043,Sandoval,35.7087,-106.77924
35,045,San Juan,36.5002,-108.33561
35,047,San Miguel,35.45606,-104.73247
35,049,Santa Fe,35.5212,-105.98336
35,051,Sierra,33.04274,-107.10905
35,053,Socorro,34.0279,-106.82111
35,055,Taos,36.50443,-105.63979
35,057,Torrance,34.65055,-105.87803
35,059,Union,36.36967,-103.52472
35,061,Valencia,34.69726,-106.83537
36,001,Albany,42.61467,-73.97858
36,003,Allegany,42.26001,-78.02354
36,005,Bronx,40.85157,-73.83975
36,007,Broome,42.20673,-75.86192
36,009,Cattaraugus,42.27038,-78.68478
36,011,Cayuga,43.16334,-76.59118
36,013,Chautauqua,42.34049,-79.41115
36,015,Chemung,42.14705,-76.76244
36,017,Chenango,42.47019,-75.63472
36,019,Clinton,44.72034,-73.67659
36,021,Columbia,42.24331,-73.64202
36,023,Cortland,42.59928,-76.07171
36,025,Delaware,42.18316,-74.95403
36,027,Dutchess,41.75992,-73.72712
36,029,Erie,42.76823,-78.77651
36,031,Essex,44.1458,-73.74921
36,033,Franklin,44.54938,-74.25522
36,035,Fulton,43.13592,-74.42686
36,037,Genesee,42.99788,-78.18655
36,039,Greene,42.28039,-74.13123
36,041,Hamilton,43.66748,-74.50243
36,043,Herkimer,43.46102,-74.94209
36,045,Jefferson,44.03569,-75.98881
36,047,Kings,40.64504,-73.95582
36,049,Lewis,43.81887,-75.4914
36,051,Livingston,42.72979,-77.78142
36,053,Madison,42.95453,-75.72652
36,055,Monroe,43.27811,-77.68596
36,057,Montgomery,42.91019,-74.42013
36,059,Nassau,40.77155,-73.58743
36,061,New York,40.7808,-73.95958
36,063,Niagara,43.31493,-78.78654
36,065,Oneida,43.23941,-75.49573
36,067,Onondaga,43.02139,-76.20281
36,069,Ontario,42.80817,-77.28206
36,071,Orange,41.38798,-74.33164
36,073,Orleans,43.36957,-78.23063
36,075,Oswego,43.4313,-76.22813
36,077,Otsego,42.61124,-74.98989
36,079,Putnam,41.42429,-73.7555
36,081,Queens,40.65612,-73.79377
36,083,Rensselaer,42.71143,-73.49024
36,085,Richmond,40.56448,-74.12468
36,087,Rockland,41.16116,-74.05692
36,089,St. Lawrence,44.53323,-75.16051
36,091,Saratoga,43.08653,-73.84527
36,093,Schenectady,42.83321,-74.04405
36,095,Schoharie,42.59245,-74.43615
36,097,Schuyler,42.39021,-76.8957
36,099,Seneca,42.78295,-76.8576
36,101,Steuben,42.28955,-77.41839
36,103,Suffolk,40.96009,-72.83434
36,105,Sullivan,41.71885,-74.79029
36,107,Tioga,42.20432,-76.31054
36,109,Tompkins,42.44513,-76.47274
36,111,Ulster,41.87865,-74.20224
36,113,Warren,43.51288,-73.90617
36,115,Washington,43.3746,-73.43019
36,117,Wayne,43.34647,-77.0499
36,119,Westchester,41.11909,-73.7887
36,121,Wyoming,42.69483,-78.20984
36,123,Yates,42.61176,-77.13057
37,001,Alamance,36.04665,-79.40043
37,003,Alexander,35.9111,-81.18136
37,005,Alleghany,36.47031,-81.12627
37,007,Anson,35.009,-80.09935
37,009,Ashe,36.4143,-81.4994
37,011,Avery,36.0994,-81.9281
37,013,Beaufort,35.47772,-76.87843
37,015,Bertie,36.0294,-76.97132
37,017,Bladen,34.61173,-78.56891
37,019,Brunswick,34.10608,-78.24457
37,021,Buncombe,35.62274,-82.54074
37,023,Burke,35.77907,-81.75294
37,025,Cabarrus,35.3461,-80.54588
37,027,Caldwell,35.9398,-81.55964
37,029,Camden,36.31818,-76.09227
37,031,Carteret,34.89037,-76.47565
37,033,Caswell,36.39209,-79.3351
37,035,Catawba,35.68847,-81.20417
37,037,Chatham,35.69581,-79.25586
37,039,Cherokee,35.13956,-84.07749
37,041,Chowan,36.16276,-76.65748
37,043,Clay,35.07392,-83.7498
37,045,Cleveland,35.374,-81.55936
37,047,Columbus,34.21398,-78.6242
37,049,Craven,35.11095,-77.09318
37,051,Cumberland,35.05078,-78.87169
37,053,Currituck,36.28972,-75.88079
37,055,Dare,35.7092,-75.75634
37,057,Davidson,35.76547,-80.25312
37,059,Davie,35.90353,-80.5381
37,061,Duplin,34.94994,-77.90634
37,063,Durham,36.05135,-78.86857
37,065,Edgecombe,35.91585,-77.57817
37,067,Forsyth,36.11725,-80.25893
37,069,Franklin,36.04197,-78.33004
37,071,Gaston,35.28393,-81.1821
37,073,Gates,36.42419,-76.70972
37,075,Graham,35.34159,-83.83466
37,077,Granville,36.28333,-78.65606
37,079,Greene,35.49992,-77.66741
37,081,Guilford,36.07866,-79.79007
37,083,Halifax,36.25779,-77.68416
37,085,Harnett,35.38765,-78.83897
37,087,Haywood,35.54128,-82.96516
37,089,Henderson,35.32218,-82.474
37,091,Hertford,36.39221,-77.03081
37,093,Hoke,35.02368,-79.25989
37,095,Hyde,35.38415,-76.17571
37,097,Iredell,35.77304,-80.92109
37,099,Jackson,35.263,-83.11625
37,101,Johnston,35.53624,-78.38849
37,103,Jones,35.01158,-77.41287
37,105,Lee,35.46768,-79.18948
37,107,Lenoir,35.21723,-77.67608
37,109,Lincoln,35.48453,-81.21787
37,111,McDowell,35.73874,-82.04351
37,113,Macon,35.16216,-83.47968
37,115,Madison,35.87223,-82.66461
37,117,Martin,35.86679,-77.19525
37,119,Mecklenburg,35.25809,-80.83052
37,121,Mitchell,35.99144,-82.12573
37,123,Montgomery,35.32427,-79.89844
37,125,Moore,35.28046,-79.46124
37,127,Nash,35.96513,-77.97608
37,129,New Hanover,34.15809,-77.89313
37,131,Northampton,36.35616,-77.3689
37,133,Onslow,34.71237,-77.39161
37,135,Orange,36.05237,-79.12252
37,137,Pamlico,35.15607,-76.68271
37,139,Pasquotank,36.28516,-76.28177
37,141,Pender,34.51263,-77.9209
37,143,Perquimans,36.19854,-76.43203
37,145,Person,36.38913,-78.97256
37,147,Pitt,35.58047,-77.36809
37,149,Polk,35.2972,-82.17628
37,151,Randolph,35.71326,-79.80293
37,153,Richmond,34.99447,-79.7281
37,155,Robeson,34.62647,-79.14301
37,157,Rockingham,36.39203,-79.7776
37,159,Rowan,35.6827,-80.54984
37,161,Rutherford,35.39634,-81.91454
37,163,Sampson,34.93422,-78.36128
37,165,Scotland,34.83683,-79.48433
37,167,Stanly,35.32367,-80.24718
37,169,Stokes,36.40395,-80.23934
37,171,Surry,36.39929,-80.70597
37,173,Swain,35.48753,-83.59652
37,175,Transylvania,35.22522,-82.76987
37,177,Tyrrell,35.84781,-76.19164
37,179,Union,35.0112,-80.56262
37,181,Vance,36.35361,-78.39879
37,183,Wake,35.79789,-78.60955
37,185,Warren,36.37356,-78.10315
37,187,Washington,35.86199,-76.55917
37,189,Watauga,36.25121,-81.70467
37,191,Wayne,35.37221,-77.98137
37,193,Wilkes,36.21801,-81.16985
37,195,Wilson,35.71992,-77.94248
37,197,Yadkin,36.16721,-80.65686
37,199,Yancey,35.89165,-82.29708
38,001,Adams,46.11383,-102.49684
38,003,Barnes,46.93559,-98.06046
38,005,Benson,48.10872,-99.47915
38,007,Billings,46.97946,-103.42039
38,009,Bottineau,48.77213,-100.83982
38,011,Bowman,46.11274,-103.52061
38,013,Burke,48.77276,-102.54611
38,015,Burleigh,46.98063,-100.50636
38,017,Cass,46.93465,-97.23654
38,019,Cavalier,48.77174,-98.47526
38,021,Dickey,46.10966,-98.50567
38,023,Divide,48.81629,-103.49423
38,025,Dunn,47.40205,-102.6524
38,027,Eddy,47.71721,-98.91141
38,029,Emmons,46.28818,-100.24622
38,031,Foster,47.45711,-98.8831
38,033,Golden Valley,46.93551,-103.8274
38,035,Grand Forks,47.93366,-97.45957
38,037,Grant,46.36237,-101.548
38,039,Griggs,47.45657,-98.24258
38,041,Hettinger,46.41822,-102.48671
38,043,Kidder,46.9795,-99.7606
38,045,LaMoure,46.45687,-98.5356
38,047,Logan,46.45765,-99.477
38,049,McHenry,48.24005,-100.62579
38,051,McIntosh,46.11161,-99.44145
38,053,McKenzie,47.73744,-103.34283
38,055,McLean,47.50268,-101.03735
38,057,Mercer,47.27787,-101.71393
38,059,Morton,46.63356,-101.18967
38,061,Mountrail,48.14935,-102.37513
38,063,Nelson,47.93373,-98.20378
38,065,Oliver,47.13872,-101.35448
38,067,Pembina,48.77147,-97.55091
38,069,Pierce,48.19627,-100.04247
38,071,Ramsey,48.2296,-98.74625
38,073,Ransom,46.45656,-97.65727
38,075,Renville,48.72893,-101.75904
38,077,Richland,46.28341,-96.93945
38,079,Rolette,48.77212,-99.85439
38,081,Sargent,46.10884,-97.63352
38,083,Sheridan,47.58733,-100.35316
38,085,Sioux,46.18638,-100.89818
38,087,Slope,46.45486,-103.4851
38,089,Stark,46.82004,-102.66397
38,091,Steele,47.45561,-97.72936
38,093,Stutsman,46.97886,-98.94276
38,095,Towner,48.68514,-99.2317
38,097,Traill,47.45491,-97.16405
38,099,Walsh,48.36867,-97.72375
38,101,Ward,48.32737,-101.46816
38,103,Wells,47.58715,-99.64945
38,105,Williams,48.29514,-103.43709
39,001,Adams,38.82597,-83.47942
39,003,Allen,40.78176,-84.13857
39,005,Ashland,40.81027,-82.26777
39,007,Ashtabula,41.91288,-80.76068
39,009,Athens,39.36835,-82.07065
39,011,Auglaize,40.52033,-84.22463
39,013,Belmont,40.01135,-80.9863
39,015,Brown,38.94695,-83.85475
39,017,Butler,39.44098,-84.57754
39,019,Carroll,40.57694,-81.09196
39,021,Champaign,40.14181,-83.76408
39,023,Clark,39.9042,-83.79759
39,025,Clermont,39.0206,-84.16957
39,027,Clinton,39.39614,-83.79139
39,029,Columbiana,40.7563,-80.80305
39,031,Coshocton,40.30361,-81.90567
39,033,Crawford,40.84991,-82.91858
39,035,Cuyahoga,41.67619,-81.72996
39,037,Darke,40.13534,-84.61936
39,039,Defiance,41.29664,-84.51556
39,041,Delaware,40.28493,-82.99968
39,043,Erie,41.49155,-82.52378
39,045,Fairfield,39.74774,-82.61616
39,047,Fayette,39.54716,-83.44131
39,049,Franklin,39.96918,-83.01303
39,051,Fulton,41.60265,-84.13185
39,053,Gallia,38.80892,-82.38913
39,055,Geauga,41.53107,-81.1969
39,057,Greene,39.70062,-83.88037
39,059,Guernsey,40.03078,-81.47696
39,061,Hamilton,39.16678,-84.55791
39,063,Hancock,40.99336,-83.65047
39,065,Hardin,40.66201,-83.64983
39,067,Harrison,40.29653,-81.10521
39,069,Henry,41.32675,-84.05535
39,071,Highland,39.19883,-83.61
39,073,Hocking,39.51149,-82.4498
39,075,Holmes,40.55621,-81.92226
39,077,Huron,41.14151,-82.58801
39,079,Jackson,39.02613,-82.61759
39,081,Jefferson,40.37694,-80.74145
39,083,Knox,40.4061,-82.41435
39,085,Lake,41.91075,-81.24675
39,087,Lawrence,38.62608,-82.55746
39,089,Licking,40.0951,-82.47739
39,091,Logan,40.38405,-83.76937
39,093,Lorain,41.46975,-82.15893
39,095,Lucas,41.68738,-83.49615
39,097,Madison,39.90348,-83.39881
39,099,Mahoning,41.01713,-80.76046
39,101,Marion,40.56941,-83.188
39,103,Medina,41.13275,-81.92851
39,105,Meigs,39.03959,-82.05655
39,107,Mercer,40.54,-84.62909
39,109,Miami,40.03994,-84.23266
39,111,Monroe,39.70463,-81.05644
39,113,Montgomery,39.75065,-84.29151
39,115,Morgan,39.61011,-81.81101
39,117,Morrow,40.5289,-82.80033
39,119,Muskingum,39.96111,-81.96244
39,121,Noble,39.76849,-81.50709
39,123,Ottawa,41.64307,-82.95244
39,125,Paulding,41.1214,-84.57268
39,127,Perry,39.74029,-82.22434
39,129,Pickaway,39.64014,-83.04605
39,131,Pike,39.07289,-83.08883
39,133,Portage,41.16801,-81.19743
39,135,Preble,39.74291,-84.64811
39,137,Putnam,41.0135,-84.11141
39,139,Richland,40.77279,-82.55246
39,141,Ross,39.34187,-83.06506
39,143,Sandusky,41.37706,-83.13094
39,145,Scioto,38.7933,-82.96193
39,147,Seneca,41.1244,-83.1279
39,149,Shelby,40.3336,-84.21926
39,151,Stark,40.81163,-81.36749
39,153,Summit,41.12885,-81.53981
39,155,Trumbull,41.31749,-80.76107
39,157,Tuscarawas,40.44057,-81.48946
39,159,Union,40.30701,-83.39605
39,161,Van Wert,40.83757,-84.5713
39,163,Vinton,39.21194,-82.51509
39,165,Warren,39.42226,-84.16557
39,167,Washington,39.43065,-81.5159
39,169,Wayne,40.82934,-81.88715
39,171,Williams,41.56593,-84.59306
39,173,Wood,41.39265,-83.64974
39,175,Wyandot,40.84014,-83.31395
40,001,Adair,35.89994,-94.66236
40,003,Alfalfa,36.73098,-98.32528
40,005,Atoka,34.41856,-95.96224
40,007,Beaver,36.75082,-100.47896
40,009,Beckham,35.26933,-99.68248
40,011,Blaine,35.85844,-98.41949
40,013,Bryan,33.92169,-96.24536
40,015,Caddo,35.20326,-98.35472
40,017,Canadian,35.52393,-97.98888
40,019,Carter,34.28892,-97.2479
40,021,Cherokee,35.90001,-95.04312
40,023,Choctaw,34.00988,-95.5473
40,025,Cimarron,36.7501,-102.51705
40,027,Cleveland,35.15263,-97.29105
40,029,Coal,34.59286,-96.30212
40,031,Comanche,34.63079,-98.48404
40,033,Cotton,34.28459,-98.3744
40,035,Craig,36.75483,-95.21548
40,037,Creek,35.90118,-96.32459
40,039,Custer,35.6385,-99.00458
40,041,Delaware,36.41601,-94.8051
40,043,Dewey,35.98839,-99.00852
40,045,Ellis,36.21771,-99.79807
40,047,Garfield,36.37904,-97.78281
40,049,Garvin,34.68095,-97.24765
40,051,Grady,35.02962,-97.88175
40,053,Grant,36.79607,-97.78626
40,055,Greer,34.92083,-99.51435
40,057,Harmon,34.76852,-99.86027
40,059,Harper,36.79743,-99.64926
40,061,Haskell,35.25808,-95.13261
40,063,Hughes,35.02845,-96.28962
40,065,Jackson,34.59673,-99.37488
40,067,Jefferson,34.06906,-97.84013
40,069,Johnston,34.31002,-96.67013
40,071,Kay,36.79644,-97.10739
40,073,Kingfisher,35.945,-97.94287
40,075,Kiowa,34.85934,-98.90056
40,077,Latimer,34.86951,-95.25265
40,079,Le Flore,34.94733,-94.68741
40,081,Lincoln,35.70253,-96.88061
40,083,Logan,35.94455,-97.43989
40,085,Love,33.89401,-97.34942
40,087,McClain,35.09556,-97.53554
40,089,McCurtain,34.06171,-94.81524
40,091,McIntosh,35.34717,-95.66316
40,093,Major,36.33399,-98.53253
40,095,Marshall,33.99874,-96.7766
40,097,Mayes,36.2925,-95.2206
40,099,Murray,34.48466,-97.11643
40,101,Muskogee,35.55919,-95.4203
40,103,Noble,36.37955,-97.24664
40,105,Nowata,36.79838,-95.62076
40,107,Okfuskee,35.46451,-96.26448
40,109,Oklahoma,35.55143,-97.40751
40,111,Okmulgee,35.61692,-95.95283
40,113,Osage,36.57957,-96.44733
40,115,Ottawa,36.8336,-94.80881
40,117,Pawnee,36.36211,-96.77917
40,119,Payne,36.0936,-96.98824
40,121,Pittsburg,34.94722,-95.79819
40,123,Pontotoc,34.7353,-96.66939
40,125,Pottawatomie,35.18138,-96.95944
40,127,Pushmataha,34.41892,-95.41285
40,129,Roger Mills,35.71747,-99.68853
40,131,Rogers,36.33637,-95.62388
40,133,Seminole,35.16206,-96.60885
40,135,Sequoyah,35.46521,-94.76604
40,137,Stephens,34.48539,-97.85095
40,139,Texas,36.74893,-101.49284
40,141,Tillman,34.37671,-98.94127
40,143,Tulsa,36.1402,-96.02981
40,145,Wagoner,35.96406,-95.52014
40,147,Washington,36.71145,-95.90507
40,149,Washita,35.28138,-98.99405
40,151,Woods,36.69536,-98.79259
40,153,Woodward,36.49036,-99.28284
41,001,Baker,44.66808,-117.79837
41,003,Benton,44.49888,-123.40446
41,005,Clackamas,45.17359,-122.24454
41,007,Clatsop,46.03359,-123.6437
41,009,Columbia,45.95508,-123.08606
41,011,Coos,43.13913,-124.0609
41,013,Crook,44.13062,-120.32219
41,015,Curry,42.47545,-124.21275
41,017,Deschutes,44.00185,-121.40633
41,019,Douglas,43.32202,-122.88917
41,021,Gilliam,45.43887,-120.24377
41,023,Grant,44.47785,-119.01026
41,025,Harney,43.01987,-119.08034
41,027,Hood River,45.49202,-121.67227
41,029,Jackson,42.49965,-122.75619
41,031,Jefferson,44.60784,-121.09353
41,033,Josephine,42.38956,-123.63408
41,035,Klamath,42.80493,-121.81684
41,037,Lake,42.80516,-120.64677
41,039,Lane,43.8638,-122.74928
41,041,Lincoln,44.66163,-123.83249
41,043,Linn,44.49903,-122.52379
41,045,Malheur,43.22093,-117.62743
41,047,Marion,44.98445,-122.80368
41,049,Morrow,45.45978,-119.57515
41,051,Multnomah,45.58064,-122.66469
41,053,Polk,44.89799,-123.42837
41,055,Sherman,45.41014,-120.68587
41,057,Tillamook,45.41384,-123.71398
41,059,Umatilla,45.49841,-118.63144
41,061,Union,45.40874,-118.04626
41,063,Wallowa,45.53935,-117.1278
41,065,Wasco,45.26327,-121.25258
41,067,Washington,45.54882,-123.09853
41,069,Wheeler,44.68765,-120.01983
41,071,Yamhill,45.25446,-123.23235
42,001,Adams,39.89482,-77.22581
42,003,Allegheny,40.43444,-80.00591
42,005,Armstrong,40.84766,-79.4535
42,007,Beaver,40.6662,-80.33348
42,009,Bedford,40.02472,-78.48313
42,011,Berks,40.40704,-75.92936
42,013,Blair,40.49277,-78.3484
42,015,Bradford,41.77196,-76.51074
42,017,Bucks,40.32851,-75.12972
42,019,Butler,40.92128,-79.92618
42,021,Cambria,40.48431,-78.73323
42,023,Cameron,41.4176,-78.20427
42,025,Carbon,40.93465,-75.74925
42,027,Centre,40.97225,-77.80648
42,029,Chester,39.9833,-75.70725
42,031,Clarion,41.20229,-79.43793
42,033,Clearfield,40.98897,-78.4439
42,035,Clinton,41.22065,-77.62418
42,037,Columbia,41.04263,-76.39767
42,039,Crawford,41.66598,-80.06603
42,041,Cumberland,40.13645,-77.31877
42,043,Dauphin,40.39017,-76.83728
42,045,Delaware,39.93433,-75.37783
42,047,Elk,41.41586,-78.75681
42,049,Erie,42.17444,-80.14073
42,051,Fayette,39.93215,-79.65461
42,053,Forest,41.47569,-79.23537
42,055,Franklin,40.00484,-77.70642
42,057,Fulton,39.94384,-78.09311
42,059,Greene,39.87066,-80.2242
42,061,Huntingdon,40.40253,-78.04848
42,063,Indiana,40.63998,-79.09408
42,065,Jefferson,41.14127,-79.00509
42,067,Juniata,40.47863,-77.50341
42,069,Lackawanna,41.40193,-75.64051
42,071,Lancaster,40.01875,-76.23389
42,073,Lawrence,40.98971,-80.34181
42,075,Lebanon,40.37548,-76.44332
42,077,Lehigh,40.60315,-75.5836
42,079,Luzerne,41.16469,-75.95405
42,081,Lycoming,41.33274,-77.05517
42,083,McKean,41.80099,-78.57741
42,085,Mercer,41.28094,-80.25943
42,087,Mifflin,40.60367,-77.64734
42,089,Monroe,41.03363,-75.29201
42,091,Montgomery,40.21207,-75.3628
42,093,Montour,41.02728,-76.66276
42,095,Northampton,40.75266,-75.39921
42,097,Northumberland,40.88982,-76.6902
42,099,Perry,40.40673,-77.2688
42,101,Philadelphia,40.00186,-75.13837
42,103,Pike,41.34168,-75.05077
42,105,Potter,41.73763,-77.90399
42,107,Schuylkill,40.72248,-76.15503
42,109,Snyder,40.76268,-77.10652
42,111,Somerset,40.00335,-79.04178
42,113,Sullivan,41.43296,-76.50985
42,115,Susquehanna,41.82023,-75.80101
42,117,Tioga,41.77195,-77.25035
42,119,Union,40.97813,-77.04798
42,121,Venango,41.39817,-79.73882
42,123,Warren,41.81179,-79.28088
42,125,Washington,40.21486,-80.23857
42,127,Wayne,41.61594,-75.26111
42,129,Westmoreland,40.36041,-79.38671
42,131,Wyoming,41.51474,-76.00731
42,133,York,39.97312,-76.74286
44,001,Bristol,41.70708,-71.27853
44,003,Kent,41.68254,-71.56515
44,005,Newport,41.3899,-71.22667
44,007,Providence,41.87181,-71.5666
44,009,Washington,41.35678,-71.62491
45,001,Abbeville,34.24865,-82.47356
45,003,Aiken,33.53741,-81.66169
45,005,Allendale,32.95154,-81.36385
45,007,Anderson,34.51398,-82.6576
45,009,Bamberg,33.23312,-81.03414
45,011,Barnwell,33.29176,-81.42678
45,013,Beaufort,32.39067,-80.63573
45,015,Berkeley,33.16301,-79.91078
45,017,Calhoun,33.67295,-80.78549
45,019,Charleston,32.85384,-80.06128
45,021,Cherokee,35.01167,-81.63331
45,023,Chester,34.6828,-81.16499
45,025,Chesterfield,34.59183,-80.09593
45,027,Clarendon,33.6887,-80.24626
45,029,Colleton,32.81308,-80.65122
45,031,Darlington,34.31041,-79.91308
45,033,Dillon,34.42601,-79.3915
45,035,Dorchester,33.0763,-80.42687
45,037,Edgefield,33.75433,-81.94765
45,039,Fairfield,34.37353,-81.07782
45,041,Florence,34.04156,-79.75276
45,043,Georgetown,33.44529,-79.34903
45,045,Greenville,34.84975,-82.3515
45,047,Greenwood,34.18164,-82.07983
45,049,Hampton,32.7888,-81.10339
45,051,Horry,33.93531,-78.97371
45,053,Jasper,32.39209,-81.00994
45,055,Kershaw,34.34187,-80.55637
45,057,Lancaster,34.76699,-80.69464
45,059,Laurens,34.49435,-81.98551
45,061,Lee,34.15999,-80.31825
45,063,Lexington,33.92515,-81.28291
45,065,McCormick,33.83548,-82.23409
45,067,Marion,33.99733,-79.42347
45,069,Marlboro,34.55229,-79.65624
45,071,Newberry,34.30245,-81.62341
45,073,Oconee,34.76413,-83.1064
45,075,Orangeburg,33.44176,-80.80796
45,077,Pickens,34.85322,-82.69213
45,079,Richland,34.00588,-80.85008
45,081,Saluda,34.00118,-81.74683
45,083,Spartanburg,34.8882,-81.98034
45,085,Sumter,33.90625,-80.34113
45,087,Union,34.67888,-81.63925
45,089,Williamsburg,33.59827,-79.74409
45,091,York,34.9926,-81.18832
46,003,Aurora,43.71815,-98.56033
46,005,Beadle,44.41438,-98.27729
46,007,Bennett,43.19301,-101.66865
46,009,Bon Homme,42.96581,-97.86517
46,011,Brookings,44.36961,-96.79051
46,013,Brown,45.58949,-98.3509
46,015,Brule,43.71716,-99.10109
46,017,Buffalo,44.06471,-99.22617
46,019,Butte,44.89248,-103.50777
46,021,Campbell,45.76845,-100.03211
46,023,Charles Mix,43.16859,-98.47258
46,025,Clark,44.84855,-97.7342
46,027,Clay,42.89405,-96.98325
46,029,Codington,44.97762,-97.1882
46,031,Corson,45.70848,-101.14962
46,033,Custer,43.66671,-103.48166
46,035,Davison,43.67467,-98.14602
46,037,Day,45.36982,-97.60371
46,039,Deuel,44.76058,-96.66802
46,041,Dewey,45.09995,-100.90566
46,043,Douglas,43.34832,-98.35533
46,045,Edmunds,45.41862,-99.21518
46,047,Fall River,43.23947,-103.5273
46,049,Faulk,45.07142,-99.14511
46,051,Grant,45.15151,-96.7761
46,053,Gregory,43.24876,-99.25045
46,055,Haakon,44.37291,-101.57816
46,057,Hamlin,44.67398,-97.18845
46,059,Hand,44.546,-99.00099
46,061,Hanson,43.67484,-97.78634
46,063,Harding,45.57912,-103.49649
46,065,Hughes,44.32307,-99.91078
46,067,Hutchinson,43.33411,-97.75577
46,069,Hyde,44.54527,-99.48218
46,071,Jackson,43.69197,-101.631
46,073,Jerauld,44.06589,-98.62918
46,075,Jones,43.93797,-100.71545
46,077,Kingsbury,44.36958,-97.49101
46,079,Lake,44.02203,-97.12932
46,081,Lawrence,44.37271,-103.81249
46,083,Lincoln,43.29191,-96.75189
46,085,Lyman,43.85897,-99.83612
46,087,McCook,43.67437,-97.36795
46,089,McPherson,45.76619,-99.22131
46,091,Marshall,45.74741,-97.60329
46,093,Meade,44.58963,-102.7842
46,095,Mellette,43.62341,-100.7295
46,097,Miner,44.02202,-97.61039
46,099,Minnehaha,43.67435,-96.79141
46,101,Moody,44.02216,-96.67098
46,102,Oglala Lakota,43.35272,-102.5556
46,103,Pennington,44.0978,-103.03116
46,105,Perkins,45.49212,-102.47549
46,107,Potter,45.07214,-99.94798
46,109,Roberts,45.61642,-97.03953
46,111,Sanborn,44.02326,-98.09128
46,115,Spink,44.93773,-98.34969
46,117,Stanley,44.47594,-100.86786
46,119,Sully,44.72286,-100.14887
46,121,Todd,43.19402,-100.72089
46,123,Tripp,43.38209,-99.87404
46,125,Turner,43.29171,-97.16239
46,127,Union,42.78175,-96.71363
46,129,Walworth,45.42038,-100.00624
46,135,Yankton,42.98491,-97.39801
46,137,Ziebach,44.99169,-101.56868
47,001,Anderson,36.10602,-84.22817
47,003,Bedford,35.5108,-86.45044
47,005,Benton,36.0859,-88.0832
47,007,Bledsoe,35.56298,-85.26729
47,009,Blount,35.67384,-83.9083
47,011,Bradley,35.17267,-84.85249
47,013,Campbell,36.38476,-84.13287
47,015,Cannon,35.80872,-86.05187
47,017,Carroll,35.97061,-88.45555
47,019,Carter,36.30687,-82.15537
47,021,Cheatham,36.24869,-87.08413
47,023,Chester,35.41996,-88.60147
47,025,Claiborne,36.46646,-83.65572
47,027,Clay,36.5148,-85.53465
47,029,Cocke,35.94768,-83.0943
47,031,Coffee,35.4976,-86.06049
47,033,Crockett,35.8356,-89.18766
47,035,Cumberland,35.95829,-84.98291
47,037,Davidson,36.18684,-86.78058
47,039,Decatur,35.61501,-88.11236
47,041,De Kalb,35.97904,-85.83838
47,043,Dickson,36.14696,-87.36104
47,045,Dyer,36.04658,-89.42767
47,047,Fayette,35.1992,-89.41406
47,049,Fentress,36.35696,-84.92646
47,051,Franklin,35.17499,-86.08233
47,053,Gibson,36.00696,-88.94506
