id,season,week,season_type,start_date,neutral_site,conference_game,attendance,venue_id,venue,home_team,home_conference,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,away_team,away_conference,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob
401112131,2019,4,regular,2019-09-21T19:30:00.000Z,false,false,,3616,Amon G. Carter Stadium,TCU,Big 12,38,7,10,7,14,0.5174841569794603,SMU,American Athletic,41,18,13,0,10,0.48251584302053974
401114235,2019,4,regular,2019-09-21T19:30:00.000Z,false,false,,3801,LaVell Edwards Stadium,BYU,FBS Independents,19,3,9,7,0,0.01971671887565741,Washington,Pac-12,45,21,3,21,0,0.9802832811243426
401112457,2019,4,regular,2019-09-21T19:30:00.000Z,false,true,,3697,Bobby Bowden Field at Doak Campbell Stadium,Florida State,ACC,35,21,0,0,14,0.5793248922444061,Louisville,ACC,24,0,7,10,7,0.4206751077555939
401112253,2019,4,regular,2019-09-21T19:30:00.000Z,false,false,,3861,Ohio Stadium,Ohio State,Big Ten,76,7,42,14,13,0.9999952987671579,Miami (OH),Mid-American,5,5,0,0,0,0.0000047012328421303096
401112459,2019,4,regular,2019-09-21T19:30:00.000Z,false,false,,3787,Kenan Memorial Stadium,North Carolina,ACC,31,7,10,7,7,0.814307894259335,Appalachian State,Sun Belt,34,13,14,7,0,0.18569210574066497
401114265,2019,4,regular,2019-09-21T19:30:00.000Z,false,false,,3803,Legion Field,UAB,Conference USA,35,14,14,7,0,0.9999482056537666,South Alabama,Sun Belt,3,3,0,0,0,0.000051794346233369204
401112461,2019,4,regular,2019-09-21T19:30:00.000Z,false,false,,3752,Heinz Field,Pittsburgh,ACC,35,7,14,7,7,0.8542395407583443,UCF,American Athletic,34,0,10,21,3,0.1457604592416557
401119266,2019,4,regular,2019-09-21T19:30:00.000Z,false,true,,3696,Dix Stadium,Kent State,Mid-American,62,21,3,17,21,0.9995803234997228,Bowling Green,Mid-American,20,7,0,0,13,0.0004196765002771885
401112458,2019,4,regular,2019-09-21T20:00:00.000Z,false,false,,3948,Hard Rock Stadium,Miami,ACC,17,7,0,7,3,0.9671606280703808,Central Michigan,Mid-American,12,0,2,3,7,0.032839371929619166
401110802,2019,4,regular,2019-09-21T20:00:00.000Z,false,true,,3693,Davis Wade Stadium,Mississippi State,SEC,28,7,14,0,7,0.9953166771737576,Kentucky,SEC,13,3,0,7,3,0.004683322826242398
401110803,2019,4,regular,2019-09-21T20:00:00.000Z,false,true,,3838,Faurot Field,Missouri,SEC,34,7,10,14,3,0.9998570029722456,South Carolina,SEC,14,0,7,7,0,0.00014299702775444345
401112099,2019,4,regular,2019-09-21T20:30:00.000Z,false,true,,3833,Memorial Stadium,Kansas,Big 12,24,0,7,10,7,0.6746557390635914,West Virginia,Big 12,29,7,3,10,9,0.32534426093640856
401114340,2019,4,regular,2019-09-21T20:30:00.000Z,false,false,,3971,University Stadium,New Mexico,Mountain West,55,14,17,17,7,0.13663880173351547,New Mexico State,FBS Independents,52,17,14,7,14,0.8633611982664845
401114263,2019,4,regular,2019-09-21T22:00:00.000Z,false,false,,3715,FAU Stadium,Florida Atlantic,Conference USA,42,14,14,7,7,0.9999375429943813,Wagner,,7,0,7,0,0,0.00006245700561868794
401116697,2019,4,regular,2019-09-21T22:00:00.000Z,false,false,,3699,Dowdy-Ficklen Stadium,East Carolina,American Athletic,19,7,3,3,6,0.9967272971836304,William & Mary,,7,0,7,0,0,0.0032727028163695993
401114349,2019,4,regular,2019-09-21T22:00:00.000Z,false,false,,3992,Williams Stadium,Liberty,FBS Independents,62,27,14,7,14,0.9998935916147839,Hampton,,27,12,0,8,7,0.00010640838521613905
401121942,2019,4,regular,2019-09-21T23:00:00.000Z,false,true,,3644,Jim Wacker Field at Bobcat Stadium,Texas State,Sun Belt,37,10,7,3,7,0.6,Georgia State,Sun Belt,34,7,10,0,10,0.4
401121941,2019,4,regular,2019-09-21T23:00:00.000Z,false,false,,3625,Centennial Bank Stadium,Arkansas State,Sun Belt,41,14,17,7,3,0.9722403107264463,Southern Illinois,,28,14,0,14,0,0.027759689273553656
401112075,2019,4,regular,2019-09-21T23:00:00.000Z,false,false,,3895,Rice Stadium,Rice,Conference USA,13,0,3,3,7,0.022641057754504715,Baylor,Big 12,21,7,14,0,0,0.9773589422454952
401112460,2019,4,regular,2019-09-21T23:00:00.000Z,false,false,,3670,Carter-Finley Stadium,NC State,ACC,34,6,14,7,7,0.7885198637985177,Ball State,Mid-American,23,7,0,6,10,0.21148013620148232
401114195,2019,4,regular,2019-09-21T23:00:00.000Z,false,true,,3940,Stanford Stadium,Stanford,Pac-12,6,3,0,0,3,0.010818534079900494,Oregon,Pac-12,21,7,7,0,7,0.9891814659200995
401112463,2019,4,regular,2019-09-21T23:00:00.000Z,false,false,,3923,Scott Stadium,Virginia,ACC,28,0,7,7,14,0.9291378810161328,Old Dominion,Conference USA,17,10,7,0,0,0.07086211898386718
401112456,2019,4,regular,2019-09-21T23:30:00.000Z,false,false,,3836,Memorial Stadium,Clemson,ACC,52,17,21,7,7,0.9999655274889612,Charlotte,Conference USA,10,0,3,7,0,0.00003447251103882998
401112125,2019,4,regular,2019-09-21T23:30:00.000Z,false,true,,3910,Darrell K Royal-Texas Memorial Stadium,Texas,Big 12,36,0,21,7,8,0.8640666786853498,Oklahoma State,Big 12,30,3,17,3,7,0.1359333213146502
401114264,2019,4,regular,2019-09-21T23:30:00.000Z,false,true,,3825,Apogee Stadium,North Texas,Conference USA,45,7,17,14,7,0.999986847438845,UT San Antonio,Conference USA,3,0,3,0,0,0.000013152561154972098
401110798,2019,4,regular,2019-09-21T23:30:00.000Z,false,false,,3887,Donald W. Reynolds Razorback Stadium Frank Broyles Field,Arkansas,SEC,24,7,0,3,14,0.05032036229544362,San José State,Mountain West,31,7,17,0,7,0.9496796377045564
401114266,2019,4,regular,2019-09-22T00:00:00.000Z,false,false,,3946,Sun Bowl Stadium,UTEP,Conference USA,21,7,7,7,0,0.07026709542876197,Nevada,Mountain West,37,0,21,3,13,0.929732904571238
401112148,2019,4,regular,2019-09-22T00:00:00.000Z,false,true,,3832,Memorial Stadium,Illinois,Big Ten,38,14,7,14,3,0.008917649122289793,Nebraska,Big Ten,42,7,7,13,15,0.9910823508777102
401110800,2019,4,regular,2019-09-22T00:00:00.000Z,false,false,,3917,Sanford Stadium,Georgia,SEC,23,0,7,6,10,0.9526453526025647,Notre Dame,FBS Independents,17,0,10,0,7,0.047354647397435334
401114155,2019,4,regular,2019-09-22T02:00:00.000Z,false,true,,3947,Sun Devil Stadium,Arizona State,Pac-12,31,0,21,3,7,0.11192819012560314,Colorado,Pac-12,34,14,10,7,3,0.8880718098743968
401117510,2019,4,regular,2019-09-22T02:00:00.000Z,false,false,,3660,Bulldog Stadium,Fresno State,Mountain West,34,7,7,0,20,0.9977421503373844,Sacramento State,,20,6,6,0,8,0.002257849662615552
401117507,2019,4,regular,2019-09-22T02:15:00.000Z,false,false,,5388,Canvas Stadium,Colorado State,Mountain West,35,7,6,14,8,0.3734494632701636,Toledo,Mid-American,41,7,7,21,6,0.6265505367298364
401117508,2019,4,regular,2019-09-22T02:30:00.000Z,false,true,,3932,Qualcomm Stadium,San Diego State,Mountain West,17,3,0,0,14,0.11960416383314522,Utah State,Mountain West,23,7,13,3,0,0.8803958361668548
401114215,2019,4,regular,2019-09-22T02:30:00.000Z,false,true,,3820,Martin Stadium,Washington State,Pac-12,63,7,28,14,14,0.817224642377335,UCLA,Pac-12,67,10,7,21,29,0.18277535762266495
401117511,2019,4,regular,2019-09-22T03:59:00.000Z,false,false,,3610,Aloha Stadium,Hawai'i,Mountain West,35,14,14,0,7,0.999783426695371,Central Arkansas,,16,0,9,0,7,0.00021657330462898639
401117871,2019,5,regular,2019-09-27T00:00:00.000Z,false,true,,3805,Liberty Bowl Memorial Stadium,Memphis,American Athletic,35,7,7,14,7,0.40858456450461295,Navy,American Athletic,23,13,7,0,3,0.5914154354953871
401112465,2019,5,regular,2019-09-27T23:00:00.000Z,false,true,,3799,Lane Stadium,Virginia Tech,ACC,10,3,0,7,0,0.003675177354711229,Duke,ACC,45,0,21,10,14,0.9963248226452888
401117512,2019,5,regular,2019-09-28T00:00:00.000Z,false,true,,3713,Falcon Stadium,Air Force,Mountain West,41,7,14,13,7,0.9988914788962242,San José State,Mountain West,24,7,3,0,14,0.0011085211037757947
401112204,2019,5,regular,2019-09-28T00:00:00.000Z,false,true,,3665,Maryland Stadium,Maryland,Big Ten,0,0,0,0,0,0.003528680149249553,Penn State,Big Ten,59,14,24,7,14,0.9964713198507504
401114156,2019,5,regular,2019-09-28T02:30:00.000Z,false,true,,3831,California Memorial Stadium,California,Pac-12,17,7,0,7,3,0.01818143668582049,Arizona State,Pac-12,24,7,0,7,10,0.9818185633141795
401112225,2019,5,regular,2019-09-28T16:00:00.000Z,false,true,,3558,Michigan Stadium,Michigan,Big Ten,52,14,10,14,14,0.9999942109873144,Rutgers,Big Ten,0,0,0,0,0,0.0000057890126855530966
401112100,2019,5,regular,2019-09-28T16:00:00.000Z,false,true,,3616,Amon G. Carter Stadium,TCU,Big 12,51,21,17,0,13,0.9999639691016247,Kansas,Big 12,14,0,0,0,14,0.000036030898375338793
401117213,2019,5,regular,2019-09-28T16:00:00.000Z,false,false,,3739,Glass Bowl,Toledo,Mid-American,28,0,3,11,14,0.9126050884995498,BYU,FBS Independents,21,0,7,14,0,0.0873949115004502
401119271,2019,5,regular,2019-09-28T16:00:00.000Z,false,true,,3980,Waldo Stadium,Western Michigan,Mid-American,31,10,7,7,7,0.9944773014060314,Central Michigan,Mid-American,15,0,0,0,15,0.005522698593968589
401110807,2019,5,regular,2019-09-28T16:00:00.000Z,true,true,,3687,AT&T Stadium,Arkansas,SEC,27,0,17,7,3,0.2080932044026485,Texas A&M,SEC,31,7,14,0,10,0.7919067955973516
401110811,2019,5,regular,2019-09-28T16:00:00.000Z,false,false,,3973,Vanderbilt Stadium,Vanderbilt,SEC,24,14,0,7,3,0.5210024678043401,Northern Illinois,Mid-American,18,0,0,10,8,0.4789975321956599
401119270,2019,5,regular,2019-09-28T16:00:00.000Z,false,true,,3996,Yager Stadium,Miami (OH),Mid-American,34,0,13,21,0,0.8348088880037939,Buffalo,Mid-American,20,7,7,0,6,0.16519111199620606
401112471,2019,5,regular,2019-09-28T16:00:00.000Z,false,false,,1964,Carrier Dome,Syracuse,ACC,41,17,7,10,7,0.9998448614138248,Holy Cross,,3,0,3,0,0,0.00015513858617521858
401112193,2019,5,regular,2019-09-28T16:00:00.000Z,false,false,,3793,Kinnick Stadium,Iowa,Big Ten,48,17,7,10,14,0.999992617268665,Middle Tennessee,Conference USA,3,0,0,3,0,0.000007382731335048298
401112117,2019,5,regular,2019-09-28T16:00:00.000Z,false,true,,3835,Gaylord Family Oklahoma Memorial Stadium,Oklahoma,Big 12,55,17,17,14,7,0.9999688060441577,Texas Tech,Big 12,16,0,10,6,0,0.00003119395584227913
401112247,2019,5,regular,2019-09-28T16:00:00.000Z,false,true,,347,Camp Randall Stadium,Wisconsin,Big Ten,24,7,0,7,10,0.6028447233996229,Northwestern,Big Ten,15,3,0,0,12,0.3971552766003771
401112470,2019,5,regular,2019-09-28T16:30:00.000Z,false,false,,3752,Heinz Field,Pittsburgh,ACC,17,0,10,0,7,0.9895544784272704,Delaware,,14,0,7,7,0,0.0104455215727296
401112232,2019,5,regular,2019-09-28T19:30:00.000Z,false,true,,3907,Ross-Ade Stadium,Purdue,Big Ten,31,3,7,7,14,0.10073570170018585,Minnesota,Big Ten,38,14,14,10,0,0.8992642982998141
401112467,2019,5,regular,2019-09-28T19:30:00.000Z,false,true,,3787,Kenan Memorial Stadium,North Carolina,ACC,20,7,7,0,6,0.635886174951421,Clemson,ACC,21,0,14,0,7,0.36411382504857903
401112161,2019,5,regular,2019-09-28T19:30:00.000Z,false,true,,3936,Spartan Stadium,Michigan State,Big Ten,40,7,14,0,19,0.9720153397709699,Indiana,Big Ten,31,7,7,3,14,0.027984660229030123
401114267,2019,5,regular,2019-09-28T19:30:00.000Z,false,true,,4418,Jerry Richardson Stadium,Charlotte,Conference USA,27,7,7,7,6,0.004921681312068157,Florida Atlantic,Conference USA,45,14,10,14,7,0.9950783186879318
401112469,2019,5,regular,2019-09-28T19:30:00.000Z,false,false,,3806,Lincoln Financial Field,Temple,American Athletic,24,0,14,10,0,0.9987895541276971,Georgia Tech,ACC,2,0,0,2,0,0.001210445872302901
401121943,2019,5,regular,2019-09-28T19:30:00.000Z,false,true,,3792,Kidd Brewer Stadium,Appalachian State,Sun Belt,56,14,21,7,14,0.995336867030762,Coastal Carolina,Sun Belt,37,14,7,9,7,0.0046631329692380374
401114356,2019,5,regular,2019-09-28T19:30:00.000Z,false,false,,3985,Warren McGuirk Alumni Stadium,UMass,FBS Independents,37,7,13,14,3,0.9877899787225098,Akron,Mid-American,29,7,7,7,8,0.012210021277490157
401110806,2019,5,regular,2019-09-28T19:30:00.000Z,false,true,,3657,Bryant Denny Stadium,Alabama,SEC,59,7,31,14,7,0.9998129459429211,Ole Miss,SEC,31,10,0,7,14,0.00018705405707886147
401112472,2019,5,regular,2019-09-28T19:30:00.000Z,false,false,,3855,Notre Dame Stadium,Notre Dame,FBS Independents,35,14,0,14,7,0.9476394219227612,Virginia,ACC,20,7,10,0,3,0.05236057807723882
401112076,2019,5,regular,2019-09-28T19:30:00.000Z,false,true,,4727,McLane Stadium,Baylor,Big 12,23,0,7,13,3,0.5994803537971419,Iowa State,Big 12,21,0,0,0,21,0.40051964620285807
401114221,2019,5,regular,2019-09-28T19:30:00.000Z,false,true,,3765,Husky Stadium,Washington,Pac-12,28,14,3,11,0,0.9960173283418805,USC,Pac-12,14,0,7,7,0,0.0039826716581194965
401112466,2019,5,regular,2019-09-28T19:30:00.000Z,false,true,,3615,Alumni Stadium,Boston College,ACC,24,0,17,0,7,0.4880366306888842,Wake Forest,ACC,27,10,7,3,7,0.5119633693111159
401110809,2019,5,regular,2019-09-28T20:00:00.000Z,false,false,,3634,Ben Hill Griffin Stadium,Florida,SEC,38,7,10,14,7,0.9999767207935337,Towson,,0,0,0,0,0,0.00002327920646627568
401117873,2019,5,regular,2019-09-28T20:00:00.000Z,false,true,,3886,Raymond James Stadium,South Florida,American Athletic,21,0,0,7,14,0.004014977448533725,SMU,American Athletic,48,14,20,7,7,0.9959850225514663
401114269,2019,5,regular,2019-09-28T21:00:00.000Z,false,false,,3775,Joan C. Edwards Stadium,Marshall,Conference USA,14,0,0,0,14,0.008918073982578519,Cincinnati,American Athletic,52,14,14,17,7,0.9910819260174215
401114271,2019,5,regular,2019-09-28T22:00:00.000Z,false,false,,3918,Foreman Field,Old Dominion,Conference USA,21,3,0,10,8,0.9482528763465718,East Carolina,American Athletic,24,10,7,0,7,0.05174712365342815
401121944,2019,5,regular,2019-09-28T22:00:00.000Z,false,true,,3975,Veterans Memorial Stadium,Troy,Sun Belt,43,10,21,6,6,0.2837790314758362,Arkansas State,Sun Belt,50,21,10,14,5,0.7162209685241638
401121945,2019,5,regular,2019-09-28T22:00:00.000Z,false,true,,3608,Paulson Stadium,Georgia Southern,Sun Belt,24,3,10,8,3,0.005395533607217843,Louisiana,Sun Belt,37,7,10,7,13,0.9946044663927821
401114350,2019,5,regular,2019-09-28T22:00:00.000Z,false,false,,3992,Williams Stadium,Liberty,FBS Independents,17,7,7,3,0,0.9939559803191959,New Mexico,Mountain West,10,0,3,0,7,0.006044019680804147
401110808,2019,5,regular,2019-09-28T23:00:00.000Z,false,true,,3785,Jordan-Hare Stadium,Auburn,SEC,56,21,21,7,7,0.9998572643313478,Mississippi State,SEC,23,6,3,7,7,0.00014273566865219411
401114273,2019,5,regular,2019-09-28T23:00:00.000Z,false,true,,3796,Houchens Industries-L. T. Smith Stadium,Western Kentucky,Conference USA,20,3,10,0,7,0.8672189561953731,UAB,Conference USA,13,3,7,3,0,0.13278104380462685
401114272,2019,5,regular,2019-09-28T23:00:00.000Z,false,true,,3815,M. M. Roberts Stadium,Southern Mississippi,Conference USA,31,14,10,7,0,0.9992177737531038,UTEP,Conference USA,13,0,6,7,0,0.0007822262468961672
401114268,2019,5,regular,2019-09-28T23:00:00.000Z,false,true,,3895,Rice Stadium,Rice,Conference USA,20,7,7,0,3,0.9688870940576391,Louisiana Tech,Conference USA,23,7,0,7,3,0.031112905942360936
401114202,2019,5,regular,2019-09-28T23:00:00.000Z,false,true,,3893,Reser Stadium,Oregon State,Pac-12,28,0,0,7,21,0.24953573941549315,Stanford,Pac-12,31,7,7,7,10,0.7504642605845069
401112108,2019,5,regular,2019-09-28T23:00:00.000Z,false,true,,3646,Boone Pickens Stadium,Oklahoma State,Big 12,26,10,6,7,3,0.9849258585045181,Kansas State,Big 12,13,0,3,0,10,0.015074141495481919
401117872,2019,5,regular,2019-09-28T23:00:00.000Z,false,true,,3652,Bright House Networks Stadium,UCF,American Athletic,56,28,14,14,0,0.9999921106176168,Connecticut,American Athletic,21,0,0,7,14,0.000007889382383163834
401121946,2019,5,regular,2019-09-28T23:00:00.000Z,false,true,,3817,Malone Stadium,Louisiana Monroe,Sun Belt,30,7,10,0,13,0.993654171941641,South Alabama,Sun Belt,17,7,0,3,7,0.006345828058359038
401121947,2019,5,regular,2019-09-28T23:00:00.000Z,false,false,,3644,Jim Wacker Field at Bobcat Stadium,Texas State,Sun Belt,24,3,0,14,7,0.9868985296391014,Nicholls,,3,0,3,0,0,0.013101470360898593
401112241,2019,5,regular,2019-09-28T23:30:00.000Z,false,true,,3834,Memorial Stadium,Nebraska,Big Ten,7,0,0,7,0,0.003579664976280158,Ohio State,Big Ten,48,14,24,10,0,0.9964203350237198
401117513,2019,5,regular,2019-09-28T23:30:00.000Z,false,true,,3905,Romney Stadium,Utah State,Mountain West,34,7,17,3,7,0.7030501627704349,Colorado State,Mountain West,24,7,14,3,0,0.29694983722956514
401110810,2019,5,regular,2019-09-28T23:30:00.000Z,false,true,,3994,Williams-Brice Stadium,South Carolina,SEC,24,7,3,7,7,0.999372688486364,Kentucky,SEC,7,0,0,0,7,0.0006273115136360419
401112468,2019,5,regular,2019-09-28T23:30:00.000Z,false,true,,3697,Bobby Bowden Field at Doak Campbell Stadium,Florida State,ACC,31,3,14,7,7,0.8501839983536679,NC State,ACC,13,0,6,0,7,0.14981600164633213
401117514,2019,5,regular,2019-09-29T00:00:00.000Z,false,true,,3984,War Memorial Stadium,Wyoming,Mountain West,53,7,26,0,20,0.9996777667079255,UNLV,Mountain West,17,10,0,0,7,0.0003222332920744808
401114270,2019,5,regular,2019-09-29T00:00:00.000Z,false,false,,3825,Apogee Stadium,North Texas,Conference USA,25,0,6,12,7,0.45998933133132847,Houston,American Athletic,46,14,3,14,15,0.5400106686686715
401114341,2019,5,regular,2019-09-29T00:00:00.000Z,false,false,,3601,Aggie Memorial Stadium,New Mexico State,FBS Independents,17,0,3,7,7,0.023921472202683928,Fresno State,Mountain West,30,7,17,6,0,0.9760785277973161
401114226,2019,5,regular,2019-09-29T02:00:00.000Z,false,true,,587,Rice-Eccles Stadium,Utah,Pac-12,38,7,14,10,7,0.9996129146867053,Washington State,Pac-12,13,7,6,0,0,0.0003870853132946772
401117515,2019,5,regular,2019-09-29T02:30:00.000Z,false,true,,3816,Mackay Stadium,Nevada,Mountain West,3,0,3,0,0,0.0037075928578004275,Hawai'i,Mountain West,54,7,24,14,9,0.9962924071421996
401114166,2019,5,regular,2019-09-29T02:30:00.000Z,false,true,,3619,Arizona Stadium,Arizona,Pac-12,20,0,6,7,7,0.3584084805361565,UCLA,Pac-12,17,7,0,10,0,0.6415915194638435
401121948,2019,6,regular,2019-10-03T23:30:00.000Z,false,true,,3797,Ladd Peebles Stadium,South Alabama,Sun Belt,17,0,7,7,3,0.47755993625945864,Georgia Southern,Sun Belt,20,0,10,0,7,0.5224400637405413
401117874,2019,6,regular,2019-10-04T00:00:00.000Z,false,true,,3699,Dowdy-Ficklen Stadium,East Carolina,American Athletic,17,7,3,0,7,0.010475375792838427,Temple,American Athletic,27,0,17,7,3,0.9895246242071616
401117875,2019,6,regular,2019-10-05T00:00:00.000Z,false,true,,3854,Nippert Stadium,Cincinnati,American Athletic,27,0,10,10,7,0.8296698212376922,UCF,American Athletic,24,3,13,0,8,0.17033017876230783
401117519,2019,6,regular,2019-10-05T02:00:00.000Z,false,true,,3935,Spartan Stadium,San José State,Mountain West,32,6,20,0,6,0.6898265814955874,New Mexico,Mountain West,21,0,7,7,7,0.3101734185044126
401117876,2019,6,regular,2019-10-05T16:00:00.000Z,false,true,,3892,Rentschler Field,Connecticut,American Athletic,22,0,14,0,8,0.0048869770244621726,South Florida,American Athletic,48,7,20,7,14,0.9951130229755378
401112194,2019,6,regular,2019-10-05T16:00:00.000Z,false,true,,3558,Michigan Stadium,Michigan,Big Ten,10,10,0,0,0,0.9739467177623277,Iowa,Big Ten,3,0,3,0,0,0.026053282237672337
401112260,2019,6,regular,2019-10-05T16:00:00.000Z,false,true,,3632,Beaver Stadium,Penn State,Big Ten,35,21,7,0,7,0.9996348115180754,Purdue,Big Ten,7,0,7,0,0,0.0003651884819245721
401112269,2019,6,regular,2019-10-05T16:00:00.000Z,false,false,,347,Camp Randall Stadium,Wisconsin,Big Ten,48,7,21,13,7,0.9999968334725681,Kent State,Mid-American,0,0,0,0,0,0.000003166527431930355
401112205,2019,6,regular,2019-10-05T16:00:00.000Z,false,true,,3754,High Point Solutions Stadium,Rutgers,Big Ten,7,0,7,0,0,0.0041235110312654024,Maryland,Big Ten,48,7,20,21,0,0.9958764889687346
401114328,2019,6,regular,2019-10-05T16:00:00.000Z,false,false,,3841,Blaik Field at Michie Stadium,Army,FBS Independents,33,7,7,7,12,0.015203833515696142,Tulane,American Athletic,42,14,7,7,14,0.9847961664843039
401112126,2019,6,regular,2019-10-05T16:00:00.000Z,false,true,,3784,Jones AT&T Stadium,Texas Tech,Big 12,45,13,7,14,11,0.9281636207054427,Oklahoma State,Big 12,35,0,7,14,14,0.07183637929455733
401110813,2019,6,regular,2019-10-05T16:00:00.000Z,false,false,,3958,Tiger Stadium,LSU,SEC,42,7,14,14,7,0.9999890733800274,Utah State,Mountain West,6,6,0,0,0,0.000010926619972595475
401112101,2019,6,regular,2019-10-05T16:00:00.000Z,false,true,,3833,Memorial Stadium,Kansas,Big 12,20,7,0,0,13,0.005760710284071661,Oklahoma,Big 12,45,7,14,14,10,0.9942392897159283
401112473,2019,6,regular,2019-10-05T16:30:00.000Z,false,true,,3873,Papa John's Cardinal Stadium,Louisville,ACC,41,14,14,3,10,0.9123261427709802,Boston College,ACC,39,7,15,7,10,0.08767385722901977
401112088,2019,6,regular,2019-10-05T18:00:00.000Z,false,true,,3772,Jack Trice Stadium,Iowa State,Big 12,49,7,14,14,14,0.9969424654490326,TCU,Big 12,24,0,3,7,14,0.0030575345509673557
401119273,2019,6,regular,2019-10-05T19:00:00.000Z,false,true,,3786,Kelly/Shorts Stadium,Central Michigan,Mid-American,42,7,14,14,7,0.9994879711821494,Eastern Michigan,Mid-American,16,3,0,7,6,0.0005120288178506183
401112137,2019,6,regular,2019-10-05T19:30:00.000Z,false,true,,3842,Mountaineer Field at Milan Puskar Stadium,West Virginia,Big 12,31,7,7,3,14,0.052579446008286866,Texas,Big 12,42,7,14,0,21,0.9474205539917131
401112077,2019,6,regular,2019-10-05T19:30:00.000Z,false,true,,3636,Bill Snyder Family Football Stadium,Kansas State,Big 12,12,3,0,3,6,0.038690175637307596,Baylor,Big 12,31,0,10,7,14,0.9613098243626924
401117516,2019,6,regular,2019-10-05T19:30:00.000Z,false,false,,3852,Navy-Marine Corps Memorial Stadium,Navy,American Athletic,34,0,14,7,13,0.979200694252745,Air Force,Mountain West,25,3,3,3,16,0.02079930574725497
401112149,2019,6,regular,2019-10-05T19:30:00.000Z,false,true,,3953,TCF Bank Stadium,Minnesota,Big Ten,40,3,13,14,10,0.9999651258124491,Illinois,Big Ten,17,7,3,7,0,0.000034874187550881786
401114337,2019,6,regular,2019-10-05T19:30:00.000Z,false,false,,3855,Notre Dame Stadium,Notre Dame,FBS Independents,52,21,14,10,7,0.999996636922571,Bowling Green,Mid-American,0,0,0,0,0,0.0000033630774289861165
401119274,2019,6,regular,2019-10-05T19:30:00.000Z,false,true,,3965,UB Stadium,Buffalo,Mid-American,20,0,7,0,7,0.6789501522273487,Ohio,Mid-American,21,0,0,7,7,0.32104984777265133
401110812,2019,6,regular,2019-10-05T19:30:00.000Z,false,true,,3634,Ben Hill Griffin Stadium,Florida,SEC,24,7,10,0,7,0.8992669477905938,Auburn,SEC,13,6,7,0,0,0.1007330522094062
401112476,2019,6,regular,2019-10-05T19:30:00.000Z,false,true,,3948,Hard Rock Stadium,Miami,ACC,35,0,7,7,21,0.36032627178534576,Virginia Tech,ACC,42,21,7,0,14,0.6396737282146543
401121949,2019,6,regular,2019-10-05T19:30:00.000Z,false,true,,4246,Georgia State Stadium,Georgia State,Sun Belt,52,7,24,7,14,0.9868476163740219,Arkansas State,Sun Belt,38,0,21,7,10,0.013152383625978148
401119275,2019,6,regular,2019-10-05T19:30:00.000Z,false,true,,3739,Glass Bowl,Toledo,Mid-American,31,14,10,0,7,0.9663053607056648,Western Michigan,Mid-American,24,7,0,10,7,0.03369463929433525
401119272,2019,6,regular,2019-10-05T19:30:00.000Z,false,true,,3764,Brigham Field at Huskie Stadium,Northern Illinois,Mid-American,20,14,3,0,3,0.9476912175083209,Ball State,Mid-American,27,0,3,14,10,0.05230878249167914
401114275,2019,6,regular,2019-10-05T19:30:00.000Z,false,true,,3725,"Johnny Red"""" Floyd Stadium""""",Middle Tennessee,Conference USA,24,10,7,0,7,0.9864481136171738,Marshall,Conference USA,13,7,6,0,0,0.013551886382826228
401117877,2019,6,regular,2019-10-05T19:45:00.000Z,false,false,,3817,Malone Stadium,Louisiana Monroe,Sun Belt,33,3,14,9,7,0.035240504459700096,Memphis,American Athletic,52,7,22,10,13,0.9647594955402999
401112242,2019,6,regular,2019-10-05T20:00:00.000Z,false,true,,3834,Memorial Stadium,Nebraska,Big Ten,13,7,3,0,3,0.525732713996187,Northwestern,Big Ten,10,0,3,7,0,0.47426728600381296
401110815,2019,6,regular,2019-10-05T20:00:00.000Z,false,false,,3838,Faurot Field,Missouri,SEC,42,21,21,0,0,0.9999691578491324,Troy,Sun Belt,10,7,0,3,0,0.00003084215086757158
401112475,2019,6,regular,2019-10-05T20:00:00.000Z,false,true,,721,Bobby Dodd Stadium at Historic Grant Field,Georgia Tech,ACC,22,0,0,7,15,0.010950326044781125,North Carolina,ACC,38,3,14,0,21,0.9890496739552189
401114167,2019,6,regular,2019-10-05T20:30:00.000Z,false,true,,3726,Folsom Field,Colorado,Pac-12,30,3,17,7,3,0.2626705193131106,Arizona,Pac-12,35,7,7,14,7,0.7373294806868894
401114276,2019,6,regular,2019-10-05T22:00:00.000Z,false,true,,3918,Foreman Field,Old Dominion,Conference USA,3,0,3,0,0,0.005069951241512003,Western Kentucky,Conference USA,20,0,10,3,7,0.994930048758488
401114274,2019,6,regular,2019-10-05T23:00:00.000Z,false,false,,218,FIU Stadium,Florida International,Conference USA,44,17,17,10,0,0.99999612532705,UMass,FBS Independents,0,0,0,0,0,0.000003874672950043845
401110816,2019,6,regular,2019-10-05T23:00:00.000Z,false,true,,3853,Neyland Stadium,Tennessee,SEC,14,7,7,0,0,0.007192618190059621,Georgia,SEC,43,10,16,3,14,0.9928073818099403
401114277,2019,6,regular,2019-10-05T23:00:00.000Z,false,true,,3803,Legion Field,UAB,Conference USA,35,0,21,14,0,0.9952886396368749,Rice,Conference USA,20,7,13,0,0,0.004711360363125139
